huc8,water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
18010104,2015.0,883.2075070030892,1141.890306998114,934.1806143922487,1298.4193507627747,1110.8398486006597,1008.8520170057985,853.9016754033746,819.3511988195381,678.1284919140421,963.7912922967602,940.9254554374359,737.1822152892896,316.30066418682406,566.9068428162651,825.58964281129,617.8799502054246,982.1186865759507,794.5391844138358,692.5513528189745
18010104,2016.0,1128.4626170802126,1629.1242775474948,1550.0017633997827,1706.7133175541585,1477.7425563162265,1334.4697034119442,872.2904003462627,862.6452326777927,650.7583673758038,1041.2472076108836,883.7265642949355,769.8803689395145,681.4469759362574,447.0156411439552,947.6773016112373,868.5547874635254,1025.2663416179012,796.295580379969,653.0227274756869
18010104,2017.0,1584.3228439734412,2138.029531255993,2071.176648444983,2211.443248976765,2024.6686406544245,1420.765445916528,800.9127686544277,866.7710778634599,575.7690901484946,897.7955972267926,861.2722885436374,629.11875165026,1275.3561310411285,308.9667129323126,862.6734002148643,795.8205174038545,936.0871179356363,749.312509613296,145.40931487539945
18010104,2018.0,745.7084502688816,1030.0282076238327,853.7610973777006,984.696681463949,953.8237278061389,755.354929940838,835.9019847717731,906.7702532895939,630.8229615971678,919.8960087760115,975.4957880899592,624.3430987441346,382.918850662085,362.78959960679657,647.109356961748,470.84224671561566,601.777830801864,570.9048771440539,372.436079278753
18010104,2019.0,1307.621021596066,1681.5417942014712,1487.173434505452,2035.3688750620138,1613.5101309344407,1439.099081092183,824.644349074848,872.4735665012385,643.090385788566,897.3645463202449,893.1696204169064,702.475040388557,789.1686841099146,518.4523374861515,892.3731100915568,698.0047503955373,1246.2001909520993,824.3414468245261,649.9303969822685
18010104,2020.0,564.7395107651936,724.0782670305886,656.9632477842416,767.6199290453941,679.9714977261381,635.9831896013565,852.9520853476629,866.7161513957819,610.9744640229216,928.8749564749346,930.4449591433653,790.9560368931105,185.03930197860967,379.7002087865839,539.0389650519788,471.92394580563194,582.5806270667845,494.9321957475284,450.94388762274684
18010104,2021.0,490.78611907908595,684.2287254957225,627.6184547521078,644.9700210331567,646.3163104812518,550.6876917897596,647.9266040764694,585.6981083158536,458.3116286041562,769.0813662062607,760.9772993377474,584.358252349726,198.65178150722238,292.13433757186357,485.57694398850015,428.96667324488556,446.31823952593436,447.6645289740294,352.03591028253726
18010104,2022.0,819.6648144225678,1070.4822558321046,1001.4706458861527,1135.1034229266577,1022.206401412535,774.8025193458146,704.9405864023842,643.4776973294167,518.1649786862738,836.8528406919293,736.7543102956031,681.933042457709,421.36258189545805,398.3022325271097,649.1196739366467,580.1080639906946,713.7408410311996,600.843819517077,353.43993745035664
18010104,2023.0,1283.0785075200422,1636.493731638205,1450.174600672244,1851.6340527844384,1549.6794591937098,1286.3330135526737,681.8558650906931,649.9220524612308,474.7705801924122,822.5206871408267,736.7012611529931,596.3396005334441,965.0362559185444,318.0422516014978,671.4574757196606,485.13834475369964,886.5977968658941,584.6432032751653,321.29675763412934
17110016,2004.0,1456.3541264485743,1350.6093382919241,1429.114515243633,1375.3670584265644,1292.7589121237788,1408.6274685186922,737.0444891829644,719.1704096113613,653.4287427154196,848.8782315974823,689.0945447878831,721.0757470072983,615.5726410410405,840.7814854075339,735.0366972508837,813.5418742025923,759.7944173855238,677.1862710827384,793.0548274776519
17110016,2005.0,1266.8203403287414,1030.396201477489,1095.0217437320855,1078.061924759334,1027.2879100031682,1158.392533974151,698.9696254873234,734.3965945036529,595.3788056183089,798.8246737561669,670.6075556854674,602.7743277214967,533.9788518555096,732.841488473232,496.41734962197944,561.0428918765758,544.0830729038245,493.30905814765873,624.4136821186415
17110016,2006.0,1517.5144827159143,1290.6859355564925,1349.3964291470954,1386.565815256277,1317.3757487883495,1522.3647839490295,739.4756144119436,664.034832884447,707.789954554464,839.3176304132413,673.8086940518672,734.0491936281146,895.0578173761587,622.4566653397554,395.62811818033373,454.3386117709368,491.5079978801183,422.31793141219083,627.3069665728708
17110016,2007.0,1618.6207897565755,1472.0187867876032,1494.8336291186606,1519.360980795499,1481.925660657385,1674.3572044890998,694.6752994427653,676.5165950030861,595.2153555256216,808.254188653596,637.6015849803487,680.98001676971,996.7435183022161,621.8772714543595,475.2752684853872,498.0901108164445,522.6174624932829,485.18214235516876,677.6136861868838
17110016,2008.0,1394.2974571291318,1152.5623367098672,1246.7811997185734,1223.3883565597762,1093.1857433377622,1284.3553504095744,635.0642307650756,631.3424530117551,542.0773282120704,731.1599339507403,608.9113165875394,584.993732446051,770.4915057898719,623.80595133926,382.0708309199954,476.2896939287015,452.8968507699043,322.6942375478903,513.8638446197026
17110016,2009.0,1415.2144001839565,1248.3958493862192,1277.4821173282253,1222.4718955297906,1134.0067987458383,1294.2996381268833,731.950246122637,709.6671162069274,623.3869326686658,868.8439854563647,644.0419063499609,756.4291566665918,659.8786484410988,755.3357517428576,588.5172009451204,617.6034688871265,562.5932470886917,474.12815030473945,634.4209896857844
17110016,2010.0,1622.2072953999168,1426.7841974862167,1321.3832769625787,1482.9665415230259,1299.855380641195,1609.4073535943126,680.0513260310373,659.4293428581409,566.3750103368296,805.7144330824963,609.2887516612489,694.0781752993987,802.7978081360418,819.409487263875,623.986389350175,518.585468826537,680.1687333869842,497.0575725051535,806.6095454582709
17110016,2011.0,1725.6134214038395,1429.2860184349638,1468.0285108076175,1502.5705086509695,1340.9849385338714,1614.2776503260993,640.3391413656718,584.4310140776549,550.3763047446063,768.2478385157965,620.7270490841871,597.8454481452213,1052.7006433912,672.9127780126396,376.585375043764,415.3278674164177,449.8698652597695,288.28429514267157,561.5770069348994
17110016,2012.0,1566.3557998920087,1305.3798096774542,1289.827663431239,1323.2386161295046,1212.5540220487171,1480.1080186853944,607.9025667207129,585.785087878886,512.1895236727357,712.1901635225126,591.3463025113241,572.5302916092537,968.2805299830812,598.0752699089275,337.099279694373,321.5471334481578,354.95808614642334,244.27349206563585,511.82748870231313
17110016,2013.0,1800.4543048585203,1580.2758756505457,1358.7666860652087,1552.5238948468195,1471.4906562487265,1605.0323417473023,674.8274800980034,590.33372509018,597.2357032811796,783.9610578535834,655.0219450848517,683.2614156016498,893.5389724288206,906.9153324296998,686.7369032217251,465.2277136363881,658.9849224179991,577.9516838199058,711.4933693184817
17110016,2014.0,1397.0093785259319,1266.4785064304374,1149.7179691580138,1239.2286835729153,1177.2472294468557,1304.675935441625,723.2146664326995,652.5916818968392,639.0193177886443,857.4293448148566,687.7507178385675,706.041667741161,1015.4947519708297,381.51462655510204,250.98375445960767,134.22321718718413,223.73393160208565,161.75247747602606,289.1811834707953
17110016,2015.0,1354.824693464296,1146.3626264656982,1019.5400029528149,1132.2049523546248,1103.2232037608094,1219.9774519156788,773.9844916324522,666.2216608207555,706.9878847525832,901.6412533593777,761.222253896477,723.0002421167621,782.1166177547447,572.7080757095512,364.24600871095356,237.4233851980702,350.08833459988,321.1065860060648,437.860834160934
17110016,2016.0,1781.033696404428,1699.1193489001848,1503.0279041375725,1582.1531695150907,1632.770087928628,1602.7312096811374,745.039649513089,643.6687971037745,675.197052056362,855.0189574544338,743.7385512344736,718.5482665648374,1040.398829287677,740.6348671167509,658.7205196125079,462.6290748498955,541.7543402274136,592.371258640951,562.3323803934603
17110016,2017.0,1870.58151680453,1636.3749403834788,1464.4782210288051,1585.7630099925198,1583.9159781347776,1706.5407803881242,734.23741235773,663.2817778577328,643.6894155565938,843.6146235955705,705.0031859794751,737.7641967208813,1062.203798936021,808.377717868509,574.1711414474578,402.2744220927841,523.5592110564987,521.7121791987565,644.3369814521031
17110016,2018.0,1543.0363665281095,1376.0920656366397,1236.5109978061225,1377.22420868837,1323.303372660831,1373.7757462267584,737.5182741759456,639.7545804279399,647.729613154055,886.8713946454543,718.6528024913354,683.6397259133204,920.7852248502516,622.251141677858,455.30684078638825,315.7257729558709,456.43898383811836,402.5181478105795,452.9905213765069
17110016,2019.0,1289.4367455030517,1122.4284899810552,887.7904768361865,1079.7495538327696,1067.1594801679544,1183.2402537740256,718.2525923336796,593.5696624229145,636.0499800799505,840.1850269635958,708.0942781086719,682.7850343572719,546.8765843591358,742.5601611439159,575.5519056219196,340.9138924770507,532.8729694736338,520.2828958088185,636.3636694148898
17110016,2021.0,1478.9167162824383,1230.1908158703031,1087.2571702666005,1264.952963404124,1203.1741242823873,1341.0618102232481,759.9546366457804,647.5191072879074,626.9225757727863,886.201716912996,738.4009289052166,782.0697407324376,717.4802205914631,761.4364956909752,512.7105952788402,369.7769496751374,547.4727428126608,485.69390369092434,623.581589631785
17110016,2022.0,1645.5242469128893,1449.237272910735,1265.926298185747,1575.3200655327175,1422.035198930616,1440.110023314061,681.9087794311173,639.6495397990194,551.8928198178465,770.3282986510218,690.5140058936602,641.271059462365,1009.6589568307292,635.8652900821601,439.5783160800059,256.2673413550178,565.6611087019884,412.3762420998867,430.45106648333183
17110016,2023.0,1254.8404759102734,1024.9586997793504,887.4514919383175,1127.926785888513,1000.0932271814512,1132.2085706206583,719.0535929058984,641.618508264934,591.9559840074802,818.682296203906,728.3091595312692,690.0745908477996,582.5796769172215,672.2607989930519,442.37902286212875,304.87181502109604,545.3471089712916,417.5135502642296,549.6288937034368
17110006,2004.0,2496.111699086569,2868.6576565187233,2595.416686050671,2473.6422690313843,2825.7281567893197,2044.9939739244192,630.9819567157532,693.2151703750469,466.9814845516715,761.7975874991378,703.368234869251,663.7137841225497,2185.7508426222457,310.3608564643233,682.9068138964777,409.66584342842566,287.8914264091387,639.9773141670742,-140.75686869782652
17110006,2005.0,1949.8402999259063,2177.4051848284757,1696.9442371589118,1883.6161064234157,2222.1964012410735,1654.2195375290717,663.3599009757862,702.1832402145773,534.2693885398871,791.8823334206334,728.6899851468378,620.834283759825,1709.2665770737244,240.57372285218176,468.13860775475104,-12.322339914812787,174.3495293496911,512.9298241673488,-55.04703954465275
17110006,2006.0,2273.712995540728,2379.3245936079766,1940.5615488585258,2267.4591155231315,2473.5020525655195,1918.3577145948816,666.8557021745935,702.9313585980716,451.1870030055784,772.229643337935,719.7157903653839,674.5429640265726,1909.7523001252766,363.9606954154514,469.5722934826998,30.809248733249113,357.7068153978548,563.7497524402428,8.605414469605101
17110006,2007.0,2692.7325320986943,2897.119872395375,2307.454901347855,2572.460049621369,3097.714562019349,2293.046155247237,620.7334921745362,658.6316561184768,492.76652434845425,762.1315330742143,711.7720032663578,634.2838915259097,2504.4070470861857,188.32548501250855,392.7128253091892,-196.95214573833084,68.05300253518303,593.3075149331636,-211.36089183894842
17110006,2008.0,2364.977532849254,2558.3852138556213,2146.1168489750867,2270.086754431535,2446.608504507281,1792.465871278462,543.558457008013,567.3336223959496,438.99407220832035,691.1877377416108,637.9424843424574,562.6220516202034,2159.852883724208,205.12464912504657,398.53233013141363,-13.736034749121195,110.23387070732755,286.75562078307325,-367.3870124457457
17110006,2009.0,2037.3223511912531,2426.0551118054177,1813.1339566888362,2145.032359270543,2382.63786997734,1761.8610734878037,649.8562660335866,666.7493434929514,556.3461742454214,798.7847547568674,734.4027725365809,654.5440111468912,1958.5532948394637,78.7690563517894,467.501816965954,-145.41933815062748,186.47906443107965,424.0845751378764,-196.69222135165992
17110006,2010.0,2409.0426968136976,2530.1135651523964,2323.6880711769727,2441.00495612835,2428.421213050167,2098.3600881161597,596.7286650325395,611.8052295440592,470.81653027524675,764.5193641143388,668.0037187910921,636.700801497128,1973.6672089969022,435.37548781679544,556.446356155494,350.0208621800705,467.33774713144743,454.7540040532647,124.6928791192573
17110006,2011.0,2590.205908891932,3024.8786034649056,2276.079618427181,2835.9938624985207,3123.012756376313,2247.653132122307,532.4272488418118,539.965280955627,453.283111845173,689.7565663997885,642.67360839,610.1779037610976,2377.3137069827962,212.89220190913574,647.5648964821094,-101.23408855561544,458.6801555157246,745.699049393517,-129.66057486048908
17110006,2012.0,2443.9133306739304,2725.69105517035,2118.1609308156108,2585.9398181443385,2862.358559140651,2017.9210029917124,540.4752072919247,580.7677889590723,437.21659610702864,693.1105386877085,659.4996471741885,547.164346463103,2340.967052181924,102.94627849200631,384.7240029884261,-222.80612136631316,244.97276596241431,521.3915069587268,-323.0460491902115
17110006,2013.0,2831.2041475492742,2940.597941253699,2245.695599504174,2892.9476884188452,3030.734753498048,2309.208214084019,629.8510462802861,629.1524875050917,556.929276496775,821.3240648584481,705.8595187064138,668.3118538325281,2354.4454958536458,476.7586516956285,586.1524454000535,-108.74989634947163,538.5021925651995,676.2892576444024,-45.23728176962676
17110006,2014.0,2339.261177849018,2729.527481512482,1995.717784449355,2419.5234899592524,2769.568841373238,1908.2303956878097,638.2997946529097,655.1676622361773,552.1086863172063,826.6944008848124,729.7552943867053,642.9994816995336,2293.811846379231,45.44933146978702,435.71563513325077,-298.0940619298763,125.71164358002116,475.7569949940065,-385.58145069142165
17110006,2015.0,2117.785211104123,2467.6710741387974,1095.608746713108,2318.8731401230552,2582.741012043766,1835.0240541262365,743.9274386560843,670.3226252659895,620.3154655064357,881.4288750006945,762.7896986562889,677.8312998885175,1873.0303125867517,244.754898517371,594.6407615520455,-777.4215658736437,445.8428275363033,709.7106994570144,-38.00625846051524
17110006,2016.0,2554.2632885778908,2946.7850101511267,1070.4876391555424,2797.21523199469,2939.0384867955913,2251.5826325244575,761.2758316480714,638.7917266082795,647.2848905726082,887.6996610935896,724.47800058414,742.245409126203,2213.4287299668845,340.8345586110066,733.3562801842426,-1142.9410908113418,583.7865020278059,725.6097568287068,38.15390255757307
17110006,2018.0,2592.6604420516524,2857.834881344523,2011.089333489687,2664.4292209130767,2858.088319037525,2049.138495532041,728.6554257256677,687.9311779977886,595.9027482511598,847.8802303302961,682.0969451346838,691.2520233031847,2274.6415010880546,318.01894096359786,583.1933802564683,-263.55216759836753,389.7877198250222,583.4468179494703,-225.5030055560138
17110006,2019.0,2027.9779875281843,2262.790161043651,1400.517322161016,1979.3107949587347,2300.7042416410295,1639.6396774944517,722.9578147047772,659.0966062929741,593.1306628550454,848.273859884657,666.8464311033179,729.2303908685038,1597.3335840437717,430.6444034844128,665.4565769998794,-196.81626188275558,381.97721091496305,703.3706575972577,42.306093450680066
17110006,2021.0,2509.628485894451,2733.6051786751464,2271.0815639221537,2404.2316383371294,2786.967831573439,1712.8992024649876,747.4251607659047,707.2340763168413,559.0337792042641,878.4163704129369,708.6211957476843,747.3945002961975,2186.322225449669,323.30626044478174,547.2829532254774,84.75933847248493,217.90941288746023,600.6456061237699,-473.42302298468144
17100309,2004.0,986.7284477849845,898.1910667040463,812.4170068058319,931.7518742194823,907.1248340019577,874.6082142915628,918.5626842728086,888.9392410170245,741.4013805151245,1003.4475541157061,930.7223634440721,919.8008167196092,239.23992172973283,747.4885260552517,658.9511449743135,573.1770850760989,692.5119524897495,667.8849122722249,635.36829256183
17100309,2005.0,1000.6963216939603,856.4639969706732,605.7514248369943,919.3974084354514,872.453742297568,857.8627032281282,903.8458585275963,940.419973204167,723.8906466483774,990.2026750481032,868.9361620339196,914.9552278144431,201.5289582638189,799.1673634301414,654.9350387068542,404.2224665731754,717.8684501716325,670.9247840337491,656.3337449643094
17100309,2006.0,1374.122984097203,1309.3907220227006,859.0555143666876,1398.936170192008,1329.1085383543636,1251.3533096032663,927.0885953564306,920.2503697042724,742.286221629468,1019.6703318168103,924.5562610249882,936.0166796542392,576.7110483101012,797.4119357871018,732.6796737125994,282.3444660565864,822.2251218819066,752.3974900442624,674.6422612931651
17100309,2007.0,963.5758975541817,906.1019313515211,615.8782667029084,1004.2112743424137,954.1982570284202,912.6339988704669,961.8459160026841,944.3014124483952,790.5284723899117,1056.5234088000627,929.980945563982,948.5248696882472,299.83373351952537,663.7421640346564,606.2681978319958,316.04453318338307,704.3775408228884,654.364523508895,612.8002653509416
17100309,2008.0,964.8898965807663,835.3201904261584,577.580197643073,932.433658142757,867.9600153440723,845.8128634907134,894.9540568083593,897.0747390987738,709.794822927247,967.9627156550379,907.0334244963854,924.8339345698729,252.16869424752167,712.7212023332446,583.1514961786368,325.41150339555134,680.2649638952353,615.7913210965506,593.6441692431916
17100309,2009.0,894.5637848668251,711.3870603210743,548.4314901671797,752.3605504117235,733.6643524210559,695.3996751222729,915.1208879904979,855.6457407947247,759.558742927838,981.7538250393645,941.8578896413966,934.9978319860433,150.33621806866665,744.2275667981585,561.0508422524076,398.095272098513,602.0243323430568,583.3281343523893,545.0634570536062
17100309,2010.0,1080.275253574683,933.7438803278704,653.7681762035859,978.191446983297,887.8457819546047,926.4339286231051,876.4827490895668,864.1970701475572,704.7902205982109,965.0029641464014,847.8040506808165,933.2420890148676,243.6247178719571,836.6505357027257,690.1191624559134,410.1434583316288,734.5667291113399,644.2210640826476,682.809210751148
17100309,2011.0,1283.8090422114715,1031.018478689155,835.776511389284,1133.3349506322202,1067.9652763568138,1003.3325236724321,861.2251155194036,801.330655194359,698.334298202413,994.8963300426441,857.6508419933231,867.918686514374,385.3200918650492,898.4889503464223,645.6983868241058,450.4564195242348,748.014858767171,682.6451844917646,618.0124318073829
17100309,2012.0,1096.797290247772,891.2337484615344,552.0653389832162,945.1391917733376,910.5271506004171,842.3711579787414,921.5948642981233,810.7969310708067,807.0596141919282,1000.2685278345404,971.778173729845,921.6070904703581,279.29287642373635,817.5044138240357,611.940872037798,272.77246255947983,665.8463153496014,631.2342741766807,563.078281555005
17100309,2013.0,1028.0305663117051,921.5789953878387,886.6878795138863,983.6147615516704,956.9463544647977,941.693854666195,950.3081882732229,820.8708917245298,831.715928109743,1014.6204218286194,1002.956706970846,954.8968993311221,254.0606798312611,773.9698864804441,667.5183155565776,632.6271996826251,729.5540817204094,702.8856746335366,687.6331748349339
17100309,2014.0,682.7398636086809,605.1481919565786,604.2530485207108,676.2457378824541,639.7600787862561,696.3585695915922,981.653426752778,901.2568019770222,855.8913243856861,1055.7341959596927,1024.8212321906044,950.1660005053435,117.27122568297865,565.4686379257022,487.8769662735999,486.9818228377321,558.9745121994755,522.4888531032775,579.0873439086134
17100309,2015.0,890.8150356812033,782.9806280167061,778.8868816951863,854.833657898845,826.7009818638319,844.4689394035806,967.2716543424742,870.8511789710118,827.9511696280903,1056.483661111457,979.1175790677026,956.5175356314624,169.44919621937171,721.3658394618316,613.5314317973343,609.4376854758145,685.3844616794732,657.2517856444603,675.0197431842089
17100309,2016.0,1155.5957962588818,1133.0060070230631,951.202950161799,1194.577937675617,1146.8364696797419,1113.4911351552032,965.126381689229,828.0876519686017,850.1316495546703,1059.4793152122477,970.8808066344907,973.2424512712066,388.4806764668941,767.1151197919878,744.525330556169,562.7222736949047,806.0972612087229,758.3557932128476,725.010458688309
17100309,2017.0,1524.091827832959,1555.2299828847351,1157.834737125288,1538.9879197724792,1573.228629034614,1305.9849516739116,891.6107309999732,842.4976940520838,733.3621621321913,950.4422316304253,901.4269119203905,920.9918213534193,740.0103717522566,784.0814560807024,815.2196111324786,417.82436537303147,798.9775480202227,833.2182572823575,565.974579921655
17100309,2018.0,799.5953945643524,712.4925884240103,562.0707905782954,731.108278615751,719.0431242315769,683.7984290776152,956.767156857765,865.7244223263627,808.9840840980785,1054.7050353863533,979.4342518605449,949.8850743685712,153.1466075423742,646.4487870219782,559.3459808816361,408.92418303592115,577.9616710733769,565.8965166892027,530.651821535241
17100309,2019.0,1148.699590019353,1056.1308157459557,742.1739997479294,1063.603843808539,1090.21478011,1038.8197248375611,915.8841817106309,854.0046638161919,781.7749243418857,997.095384287831,908.2729236316225,914.9869587913984,291.4712308098023,857.2283592095508,764.6595849361535,450.7027689381272,772.1326129987368,798.7435493001976,747.3484940277589
17100309,2020.0,745.8790661946986,602.5003698275335,459.5457927491788,630.0293333398378,611.3560458718813,610.0223452450526,943.744822935617,871.3208834724193,787.5351495484125,1022.5390901805313,974.5634003888358,958.2851394989952,104.25134848024369,641.6277177144549,498.24902134728984,355.29444426893514,525.7779848595941,507.1046973916376,505.77099676480896
17100309,2021.0,782.3492840108687,760.5094727409262,539.1271054702693,799.4677263015144,773.3557234460669,654.6561133410219,976.9140997565387,953.1314016425308,765.0702308324556,1034.5678249143289,1011.6322637748563,983.7752479168003,140.91368843921404,641.4355955716546,619.5957843017121,398.2134170310552,658.5540378623002,632.4420350068528,513.7424249018079
17100309,2022.0,879.6685822548716,819.0246068356622,562.1046419909708,830.4225255131909,837.3501799007145,737.0884142975164,886.6521778003229,833.744106953416,692.869175186542,972.0722044632352,892.8855704413081,892.6027817901953,142.45805385899354,737.210528395878,676.5665529766686,419.64658813197724,687.9644716541974,694.892126041721,594.6303604385229
17100309,2023.0,1032.7351223853814,989.4960732363936,662.7944103371899,990.5232135888233,1002.630086455009,795.7691782345452,906.8720788612465,879.5228601909341,744.2322707179165,958.915547907492,914.9242238162149,924.5152949196863,254.77676510728432,777.9583572780971,734.7193081291093,408.01764522990555,735.7464484815389,747.8533213477247,540.9924131272609
17100301,2004.0,1413.3876853151594,1541.7657993447547,1490.1725224065117,1462.577313346569,1505.4695878392704,1292.0406635205472,844.6391875262428,890.2327416137574,682.7734643579975,919.8903018816695,842.5860911095768,835.7144005442673,874.3839677282145,539.0037175869447,667.38183161654,615.7885546782971,588.1933456183544,631.0856201110557,417.65669579233275
17100301,2005.0,1187.6770378306746,1186.2430561957565,1249.5048662500578,1181.3209485011,1161.775925651431,1044.1184033445938,833.5102062997914,900.5593685898841,679.1717038377825,921.3026297408735,820.4454885318851,794.303540534369,641.2784385248392,546.3985993058355,544.9646176709173,608.2264277252187,540.0425099762607,520.4974871265919,402.8399648197545
17100301,2006.0,1637.6559612407755,1747.5488820924745,2004.8413258250198,1730.6379426761034,1734.6190339759712,1557.8327426134185,859.6665627283386,919.1385393717459,674.6076933763057,935.4561081873059,864.7883045006243,855.7783534461992,1131.5032675514135,506.1526936893619,616.0456145410611,873.3380582736064,599.13467512469,603.1157664245577,426.32947506200503
17100301,2007.0,1430.1362032863985,1472.5271253238293,1572.7852998298388,1429.6625109044107,1474.188197669474,1258.6908544665268,873.1480032525615,936.6905088528869,684.285012972155,958.8894931708273,853.2617189530025,835.5568052110383,895.3856179516273,534.7505853347714,577.1415073722021,677.3996818782116,534.2768929527834,578.8025797178467,363.3052365148996
17100301,2008.0,1522.5560555604573,1515.239586213583,1713.6117083702702,1478.2947435368535,1516.201241409777,1271.199092205628,797.6437158151678,824.9696333588505,633.3751162908015,880.9645014535841,821.9497847464455,823.1678063317902,1038.995900489941,483.5601550705161,476.2436857236417,674.6158078803292,439.2988430469124,477.2053409198357,232.20319171568687
17100301,2009.0,1337.6674518275845,1400.7078530764877,1299.9303778333165,1299.543530756884,1320.6225866177408,1145.3057982948426,827.1623773244618,866.7070595322177,647.2005015953669,896.70447668165,837.8596844537606,822.1241498199875,835.8651288584288,501.80232296915574,564.8427242180588,464.0652489748877,463.67840189845515,484.75745775931205,309.44066943641377
17100301,2010.0,1359.5179678068985,1437.2965524944918,1464.1403494740912,1400.3343238620737,1342.5638123430783,1285.5914524082884,803.9973797218732,851.1010032573347,604.9185697797059,914.90470960268,751.9384736495016,842.9683274750089,739.8726126781689,619.6453551287295,697.4239398163229,724.2677367959222,660.4617111839048,602.6911996649094,545.7188397301195
17100301,2011.0,1607.5279732907045,1777.0072944722288,1655.5633233654414,1735.6627224123777,1700.375394822798,1505.5332567663975,777.3924601373059,747.4922587470999,637.2582604081923,887.9089300336198,784.0651608486787,801.077662274851,1170.553576192125,436.97439709857946,606.4537182801035,485.00974717331644,565.1091462202526,529.821818630673,334.9796805742725
17100301,2012.0,1551.1998948679673,1609.2166633098345,1478.803143067807,1525.4690113298443,1556.3064596963209,1223.2024506319437,773.9813181583438,702.0190275999721,627.3871724702872,863.3881488113627,832.7503616281942,790.5678861223984,1027.764906042241,523.4349888257262,581.4517572675936,451.038237025566,497.7041052876033,528.54155365408,195.43754458970284
17100301,2013.0,1475.192867640767,1593.9228613123023,1454.1420170516567,1497.7491880779871,1565.11287640393,1305.473467630557,844.2733505909872,761.5742388442507,746.6793917587395,913.9920561596919,888.0247014123763,855.5194516096233,831.3658556618723,643.8270119788947,762.55700565043,622.7761613897843,666.3833324161149,733.7470207420577,474.1076119686848
17100301,2014.0,1228.1624886290356,1385.4921602061581,1155.3247476378267,1251.675307606444,1308.884363429746,1063.2973772802923,875.4486298001164,840.9518676119089,744.9744372124596,935.2392899932388,939.9730995426039,843.0414404631681,807.2943315352468,420.8681570937888,578.1978286709112,348.0304161025799,444.38097607119727,501.590031894499,256.0030457450455
17100301,2015.0,1218.465873272975,1367.6269696142658,1153.655582450984,1269.6271342832524,1295.9770743539973,1164.652778543419,911.1392501697303,857.5481262938341,796.7055383178022,978.2704481021517,947.6869378104799,850.4818562182971,751.0121640734329,467.4537091995419,616.6148055408329,402.643418377551,518.6149702098195,544.9649102805641,413.64061446998596
17100301,2016.0,1476.7166766899222,1594.0163135871053,1401.6984670484107,1593.758540758861,1559.5507343718496,1423.3915348916898,915.289383570547,800.5726668536335,790.6503515094412,975.711494164303,934.2637212640745,927.9839481781016,1000.8634600823291,475.8532166075932,593.1528535047762,400.8350069660816,592.895080676532,558.6872742895204,422.52807480936076
17100301,2017.0,1794.391347558956,1931.6362166654367,1738.9690770356865,1951.4789753023153,1894.5496755529764,1567.0505719412147,855.938117802235,830.345082327252,750.1386707679168,893.9805272223374,858.5690297121707,863.7156478420475,1237.7958466530688,556.5955009058873,693.840370012368,501.1732303826178,713.6831286492468,656.7538288999076,329.2547252881459
17100301,2018.0,1125.5144966229523,1162.5309063514605,1111.3288409928382,1104.4032370522207,1136.58980807641,915.5121165536848,906.9678664660432,845.2899219899606,759.4208983839839,1012.6253754677301,902.0290933688425,893.8826946203492,678.955038753766,446.5594578691863,483.5758675976946,432.37380223907235,425.44819829845477,457.634769322644,236.55707779991883
17100301,2019.0,1442.4046727426055,1548.1265784730138,1338.8426332384752,1481.2272436227997,1536.7087958007073,1309.0096196345805,861.5587762211655,763.730761678974,751.6068803548201,934.6902318173227,863.0781952416852,863.5982004095827,818.7240255480149,623.6806471945906,729.4025529249989,520.1186076904602,662.5032180747847,717.9847702526923,490.2855940865656
17100301,2020.0,1143.606868747627,1162.8053450803868,958.91931342741,1091.7315912865702,1169.8073179996663,932.0891885446688,883.288855416165,861.3742293669385,745.5443360143967,940.1268924995996,911.0447745157735,847.5622071385305,656.8237574389806,486.7831113086463,505.9815876414062,302.09555598842934,434.9078338475895,512.9835605606856,275.26543110568815
17100301,2021.0,1182.4134546534083,1126.885679936571,973.0068351255721,1119.924178623917,1121.9098177780581,935.7785465616178,862.1942827619434,803.6005493604288,744.2609350981668,917.924189389081,876.144725825581,877.7984783265317,633.0169368851965,549.3965177682117,493.86874305137457,339.9898982403756,486.9072417387206,488.8928808928616,302.76160967642124
17100301,2022.0,1404.0886729376148,1387.7481252397151,1143.2745234718507,1300.8389207695184,1374.713398882416,1011.6429928452058,771.9252385925594,725.3710807391877,618.826585099154,871.512640130791,785.1757261889682,747.7894487930369,811.9483016250223,592.1403713125925,575.7998236146927,331.32622184682833,488.8906191444961,562.7650972573937,199.69469122018347
17100301,2023.0,1223.6984713613333,1258.8023625973624,1066.6994185329254,1214.415963654471,1251.9462732027926,1062.7220336044772,796.7621334113176,710.4826900788396,681.5614585253812,853.4423952490215,815.9732183248759,809.8268342253281,700.0233805266997,523.6750908346335,558.7789820706626,366.6760380062255,514.3925831277711,551.9228926760927,362.69865307777746
